Wins: 861, Loses: 132, Loses on first: 0, Undecided: 7
1.000 1.000 1.000 1.000 1.000 1.000 0.761 0.022 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 0.217 1.000 1.000 1.000
1.000 0.130 0.275 0.420 0.290 0.145 0.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.102 0.135 0.175 0.498 0.220 0.001 0.019 0.113 0.546 0.329
0.334 0.216 0.198 0.007 0.096 0.009 0.012 0.008 0.166 0.285
0.070 0.019 0.090 0.044 0.011 0.023 0.032 0.094 0.098 0.069
0.042 0.026 0.023 0.010 0.001 0.002 0.001 0.003 0.049 0.678
0.231 0.090 0.357 0.033 0.011 0.023 0.005 0.012 0.008 0.182
0.166 0.054 0.001 0.002 0.018 0.004 0.006 0.285 0.101 0.021
0.175 0.136 0.016 0.004 0.052 0.006 0.006 0.131 0.521 0.212
0.146 0.032 0.246 0.000 0.004 0.051 0.039 0.187 0.531 0.361
0.045 0.014 0.178 0.099 0.176 0.253 0.485 0.187 0.268 0.440
0.399 0.025 0.439 0.095 0.305 0.142 0.708 0.709 0.124 0.390

True risk factors:
1.000 1.000 1.000 1.000 0.000 0.273 1.000 1.000 1.000 1.000
0.023 0.068 0.045 0.068 0.250 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.591
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 0.693 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.080 0.080 0.420 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 0.182 1.000 1.000 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.295 0.368 0.338 0.231 0.232 0.016 0.028 0.238 0.491 0.622
0.376 0.016 0.439 0.002 0.114 0.003 0.014 0.034 0.544 0.480
0.087 0.009 0.026 0.042 0.005 0.103 0.011 0.270 0.122 0.160
0.169 0.019 0.037 0.008 0.005 0.016 0.004 0.060 0.096 0.651
0.195 0.054 0.366 0.013 0.007 0.277 0.035 0.032 0.177 0.576
0.333 0.074 0.000 0.049 0.028 0.076 0.019 0.586 0.377 0.260
0.180 0.060 0.034 0.005 0.361 0.134 0.237 0.561 0.696 0.797
0.221 0.254 0.130 0.035 0.181 0.632 0.597 0.599 0.439 0.469
0.171 0.344 0.510 0.475 0.277 0.220 0.383 0.328 0.347 0.815
0.636 0.399 0.632 0.208 0.300 0.321 0.848 0.580 0.253 0.382

True risk factors:
1.000 1.000 1.000 1.000 1.000 1.000 0.444 0.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.148 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.370 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.852 0.370 0.148
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 0.593 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 0.259 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 0.593 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.778
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.556
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.333
Torch risk factors:
0.190 0.167 0.180 0.440 0.386 0.020 0.060 0.210 0.493 0.587
0.458 0.163 0.375 0.009 0.112 0.037 0.033 0.029 0.276 0.304
0.106 0.073 0.078 0.124 0.022 0.104 0.051 0.148 0.107 0.158
0.162 0.062 0.047 0.033 0.007 0.017 0.005 0.041 0.123 0.663
0.299 0.171 0.360 0.073 0.041 0.110 0.044 0.055 0.073 0.278
0.276 0.106 0.006 0.031 0.053 0.046 0.049 0.405 0.261 0.103
0.246 0.166 0.093 0.027 0.243 0.063 0.090 0.184 0.617 0.455
0.263 0.159 0.334 0.017 0.075 0.280 0.299 0.290 0.364 0.369
0.186 0.100 0.343 0.279 0.280 0.358 0.498 0.345 0.352 0.477
0.598 0.225 0.664 0.225 0.319 0.327 0.770 0.628 0.210 0.431

True risk factors:
0.179 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.179 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.074 0.284 0.670 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 0.193 1.000 1.000 1.000 1.000 1.000 0.614 1.000
1.000 1.000 0.298 1.000 1.000 1.000 1.000 1.000 0.263 1.000
1.000 1.000 0.860 1.000 1.000 1.000 1.000 1.000 0.228 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.140 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.070 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.351 0.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 0.509 0.088 1.000 1.000
Torch risk factors:
0.268 0.278 0.213 0.297 0.198 0.067 0.133 0.181 0.477 0.372
0.149 0.123 0.260 0.031 0.159 0.071 0.132 0.157 0.275 0.438
0.158 0.051 0.130 0.068 0.078 0.061 0.099 0.231 0.137 0.368
0.242 0.083 0.041 0.131 0.046 0.042 0.060 0.123 0.235 0.425
0.411 0.079 0.117 0.115 0.102 0.260 0.067 0.125 0.160 0.236
0.276 0.136 0.014 0.111 0.140 0.048 0.177 0.401 0.165 0.164
0.179 0.155 0.113 0.052 0.287 0.194 0.243 0.137 0.303 0.349
0.251 0.227 0.160 0.097 0.098 0.273 0.424 0.325 0.325 0.178
0.245 0.236 0.250 0.434 0.218 0.218 0.415 0.322 0.243 0.462
0.337 0.265 0.298 0.095 0.493 0.355 0.266 0.491 0.171 0.489

True risk factors:
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.654 0.016
1.000 0.096 0.734 1.000 1.000 1.000 1.000 1.000 1.000 0.122
1.000 0.202 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.229
1.000 0.309 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.340
1.000 0.229 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.234
1.000 0.122 1.000 1.000 1.000 1.000 1.000 0.500 0.340 0.128
1.000 0.016 0.622 1.000 1.000 1.000 0.372 1.000 1.000 1.000
1.000 1.000 0.223 1.000 1.000 1.000 0.213 1.000 1.000 1.000
1.000 1.000 0.064 0.170 0.234 0.106 0.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.064 0.235 0.074 0.267 0.195 0.005 0.079 0.035 0.581 0.096
0.125 0.115 0.103 0.007 0.087 0.013 0.014 0.014 0.332 0.450
0.013 0.003 0.304 0.029 0.013 0.059 0.015 0.053 0.095 0.094
0.036 0.005 0.006 0.151 0.009 0.001 0.001 0.030 0.062 0.323
0.166 0.001 0.053 0.161 0.058 0.200 0.019 0.011 0.031 0.314
0.054 0.117 0.000 0.001 0.017 0.003 0.027 0.092 0.091 0.025
0.043 0.066 0.009 0.001 0.153 0.008 0.008 0.210 0.335 0.242
0.077 0.044 0.350 0.002 0.012 0.087 0.058 0.143 0.066 0.078
0.123 0.036 0.078 0.201 0.380 0.093 0.471 0.443 0.066 0.461
0.558 0.078 0.121 0.050 0.192 0.165 0.145 0.263 0.151 0.463

True risk factors:
1.000 0.397 1.000 1.000 1.000 1.000 0.205 0.342 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 0.534 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.233 0.660 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 0.167 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 0.003 0.126 0.619 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 0.082 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 0.041 1.000 1.000 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.443 0.404 0.265 0.409 0.596 0.004 0.032 0.152 0.779 0.664
0.530 0.013 0.450 0.001 0.165 0.001 0.007 0.004 0.790 0.472
0.026 0.005 0.042 0.022 0.001 0.172 0.002 0.137 0.154 0.068
0.081 0.001 0.004 0.020 0.001 0.001 0.000 0.033 0.031 0.541
0.121 0.002 0.433 0.021 0.007 0.426 0.024 0.034 0.206 0.634
0.094 0.041 0.000 0.006 0.025 0.020 0.019 0.669 0.432 0.158
0.151 0.018 0.004 0.000 0.296 0.025 0.057 0.634 0.784 0.760
0.176 0.030 0.275 0.006 0.098 0.638 0.503 0.645 0.146 0.204
0.079 0.141 0.505 0.458 0.485 0.215 0.546 0.605 0.174 0.672
0.829 0.469 0.366 0.324 0.321 0.147 0.737 0.587 0.340 0.516

True risk factors:
1.000 1.000 1.000 1.000 1.000 1.000 0.104 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 0.104 1.000 1.000 1.000
1.000 1.000 1.000 0.944 0.361 0.153 0.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 0.146 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 0.458 0.063 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 0.427 0.010 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.080 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.184 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.132 1.000 1.000
Torch risk factors:
0.158 0.177 0.212 0.672 0.375 0.007 0.017 0.288 0.357 0.607
0.429 0.157 0.263 0.020 0.096 0.024 0.024 0.025 0.338 0.413
0.208 0.050 0.150 0.171 0.043 0.050 0.070 0.170 0.055 0.130
0.143 0.172 0.092 0.031 0.010 0.017 0.005 0.030 0.097 0.667
0.386 0.332 0.293 0.031 0.038 0.092 0.031 0.027 0.031 0.341
0.328 0.106 0.006 0.027 0.032 0.018 0.047 0.274 0.100 0.101
0.277 0.251 0.103 0.028 0.233 0.067 0.054 0.139 0.645 0.393
0.170 0.336 0.377 0.014 0.026 0.164 0.222 0.262 0.494 0.463
0.114 0.154 0.313 0.164 0.236 0.380 0.532 0.407 0.243 0.638
0.471 0.171 0.531 0.233 0.263 0.333 0.757 0.768 0.225 0.448

True risk factors:
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 0.204 1.000 1.000 1.000 1.000
1.000 1.000 1.000 0.000 0.133 0.575 1.000 1.000 1.000 1.000
1.000 1.000 1.000 0.088 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 0.195 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 0.088 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 0.000 0.133 0.531 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 0.027 1.000 0.558 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.027 1.000 1.000
Torch risk factors:
0.649 0.348 0.414 0.511 0.680 0.005 0.008 0.345 0.541 0.872
0.731 0.057 0.526 0.003 0.142 0.003 0.009 0.004 0.649 0.397
0.160 0.061 0.062 0.269 0.002 0.302 0.012 0.198 0.172 0.109
0.081 0.018 0.092 0.009 0.001 0.017 0.000 0.026 0.098 0.669
0.176 0.082 0.792 0.014 0.023 0.189 0.070 0.060 0.293 0.652
0.342 0.182 0.001 0.027 0.055 0.219 0.033 0.700 0.463 0.286
0.351 0.117 0.047 0.012 0.450 0.051 0.057 0.756 0.902 0.838
0.222 0.182 0.444 0.028 0.252 0.761 0.566 0.623 0.538 0.601
0.045 0.363 0.731 0.290 0.494 0.270 0.434 0.625 0.506 0.560
0.907 0.412 0.765 0.672 0.139 0.105 0.964 0.651 0.537 0.479

True risk factors:
1.000 1.000 1.000 1.000 1.000 0.754 0.151 1.000 1.000 1.000
0.829 1.000 1.000 1.000 1.000 1.000 0.251 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 0.372 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 0.146 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 0.347 0.045 1.000 1.000 1.000
1.000 1.000 1.000 1.000 0.377 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 0.327 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 0.201 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 0.101 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 0.603 0.000 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.101 0.089 0.169 0.642 0.278 0.002 0.012 0.176 0.456 0.471
0.455 0.125 0.193 0.005 0.063 0.011 0.009 0.007 0.220 0.371
0.089 0.021 0.083 0.072 0.018 0.018 0.030 0.075 0.033 0.067
0.071 0.052 0.023 0.014 0.002 0.003 0.001 0.007 0.045 0.695
0.265 0.195 0.302 0.022 0.016 0.023 0.010 0.010 0.008 0.227
0.216 0.044 0.001 0.004 0.011 0.003 0.013 0.244 0.051 0.032
0.205 0.187 0.039 0.006 0.112 0.019 0.012 0.074 0.634 0.265
0.139 0.127 0.317 0.001 0.007 0.065 0.072 0.199 0.452 0.367
0.069 0.045 0.217 0.101 0.194 0.340 0.562 0.257 0.201 0.546
0.434 0.066 0.527 0.114 0.234 0.316 0.715 0.728 0.153 0.394

True risk factors:
1.000 1.000 1.000 1.000 1.000 1.000 0.464 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 0.077 0.850 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 0.163 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 0.249 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 0.185 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 0.099 1.000 1.000 1.000 1.000
1.000 1.000 0.000 0.086 0.172 0.313 1.000 1.000 1.000 1.000
1.000 1.000 0.086 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 0.215 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 0.163 1.000 1.000 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.198 0.138 0.273 0.561 0.576 0.000 0.000 0.225 0.392 0.951
0.817 0.000 0.286 0.000 0.019 0.000 0.000 0.000 0.840 0.657
0.013 0.000 0.001 0.075 0.000 0.073 0.000 0.120 0.042 0.005
0.007 0.000 0.006 0.000 0.000 0.000 0.000 0.000 0.004 0.911
0.062 0.017 0.815 0.000 0.000 0.054 0.003 0.001 0.038 0.868
0.142 0.019 0.000 0.000 0.001 0.023 0.000 0.632 0.367 0.144
0.121 0.004 0.001 0.000 0.667 0.011 0.003 0.915 0.958 0.933
0.024 0.137 0.221 0.000 0.014 0.907 0.788 0.770 0.711 0.749
0.012 0.242 0.798 0.162 0.221 0.080 0.230 0.500 0.152 0.924
0.937 0.130 0.951 0.453 0.022 0.065 1.000 0.783 0.223 0.236

True risk factors:
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.062
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.062
0.538 1.000 1.000 1.000 1.000 1.000 0.641 0.292 0.215 0.113
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.231 0.692 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.308
1.000 1.000 1.000 1.000 1.000 1.000 0.308 0.128 0.051 0.000
1.000 1.000 1.000 1.000 1.000 0.333 0.026 1.000 1.000 1.000
Torch risk factors:
0.369 0.424 0.365 0.349 0.358 0.096 0.250 0.351 0.547 0.486
0.423 0.303 0.440 0.090 0.349 0.144 0.178 0.200 0.385 0.460
0.297 0.119 0.249 0.232 0.120 0.246 0.168 0.373 0.225 0.367
0.321 0.188 0.181 0.196 0.123 0.122 0.143 0.232 0.301 0.558
0.397 0.293 0.382 0.276 0.177 0.325 0.209 0.186 0.242 0.448
0.432 0.261 0.048 0.167 0.171 0.122 0.230 0.488 0.370 0.336
0.320 0.370 0.238 0.099 0.314 0.247 0.340 0.360 0.570 0.568
0.396 0.301 0.354 0.168 0.290 0.402 0.330 0.468 0.379 0.412
0.312 0.301 0.430 0.363 0.447 0.332 0.597 0.396 0.483 0.574
0.535 0.365 0.493 0.282 0.414 0.447 0.477 0.518 0.429 0.530

True risk factors:
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 0.000 0.089 0.446 1.000 1.000 1.000
1.000 1.000 1.000 1.000 0.089 1.000 1.000 1.000 1.000 1.000
1.000 0.000 0.119 0.208 0.476 1.000 1.000 1.000 1.000 1.000
1.000 0.060 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 0.119 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.137 0.256 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.821 1.000 1.000
Torch risk factors:
0.415 0.496 0.339 0.413 0.510 0.003 0.002 0.256 0.486 0.880
0.629 0.006 0.424 0.000 0.073 0.000 0.003 0.002 0.614 0.566
0.045 0.006 0.034 0.244 0.001 0.178 0.004 0.198 0.090 0.055
0.048 0.004 0.041 0.001 0.000 0.007 0.000 0.017 0.045 0.755
0.137 0.027 0.671 0.002 0.004 0.257 0.032 0.010 0.310 0.720
0.214 0.193 0.000 0.016 0.015 0.221 0.005 0.664 0.480 0.358
0.243 0.037 0.018 0.002 0.545 0.069 0.055 0.857 0.886 0.870
0.088 0.281 0.289 0.014 0.219 0.897 0.709 0.633 0.586 0.592
0.105 0.387 0.782 0.255 0.533 0.116 0.384 0.531 0.312 0.860
0.902 0.331 0.815 0.392 0.097 0.126 0.983 0.556 0.460 0.321

True risk factors:
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.015 0.116 0.177 0.101 0.000 1.000 1.000 1.000 1.000 1.000
0.621 1.000 1.000 1.000 0.101 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 0.253 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 0.545 0.343 0.242 0.293 0.192
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.053 0.082 0.121 0.647 0.314 0.001 0.001 0.170 0.168 0.816
0.577 0.007 0.175 0.000 0.021 0.000 0.001 0.001 0.627 0.626
0.025 0.001 0.012 0.062 0.002 0.025 0.003 0.093 0.010 0.020
0.049 0.011 0.011 0.001 0.000 0.001 0.000 0.003 0.020 0.775
0.227 0.065 0.251 0.000 0.001 0.064 0.006 0.001 0.008 0.548
0.181 0.013 0.000 0.002 0.002 0.003 0.001 0.238 0.068 0.051
0.071 0.048 0.006 0.001 0.452 0.017 0.009 0.206 0.837 0.610
0.073 0.346 0.379 0.001 0.007 0.362 0.311 0.456 0.472 0.453
0.054 0.114 0.396 0.112 0.160 0.243 0.372 0.375 0.078 0.876
0.777 0.098 0.742 0.144 0.111 0.255 0.980 0.831 0.141 0.397

True risk factors:
1.000 1.000 1.000 1.000 1.000 1.000 0.600 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 0.600 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 0.000 0.400 1.000 0.520
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.301 0.253 0.307 0.661 0.605 0.010 0.010 0.301 0.417 0.804
0.727 0.078 0.309 0.006 0.160 0.005 0.013 0.007 0.653 0.470
0.158 0.051 0.080 0.296 0.012 0.179 0.031 0.215 0.102 0.101
0.117 0.041 0.094 0.014 0.003 0.010 0.001 0.022 0.094 0.718
0.269 0.186 0.569 0.015 0.018 0.169 0.060 0.041 0.088 0.597
0.254 0.115 0.002 0.017 0.041 0.054 0.025 0.449 0.280 0.256
0.312 0.152 0.037 0.015 0.424 0.054 0.031 0.463 0.837 0.647
0.226 0.283 0.533 0.015 0.066 0.547 0.401 0.530 0.546 0.536
0.075 0.258 0.572 0.168 0.405 0.401 0.494 0.499 0.296 0.661
0.809 0.271 0.729 0.545 0.191 0.217 0.949 0.774 0.353 0.482

True risk factors:
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 0.465 0.088 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 0.434 0.157 0.063 0.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.063 1.000 1.000
0.906 1.000 1.000 1.000 1.000 1.000 1.000 0.101 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.063 1.000 1.000
1.000 1.000 1.000 1.000 1.000 0.755 0.252 0.220 0.182 0.119
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.144 0.119 0.183 0.607 0.353 0.004 0.011 0.307 0.314 0.690
0.521 0.114 0.271 0.008 0.069 0.010 0.011 0.011 0.382 0.379
0.161 0.033 0.068 0.153 0.019 0.054 0.030 0.141 0.042 0.080
0.104 0.135 0.067 0.014 0.003 0.009 0.002 0.024 0.070 0.671
0.290 0.300 0.305 0.014 0.020 0.059 0.030 0.019 0.024 0.334
0.384 0.043 0.001 0.018 0.013 0.012 0.029 0.265 0.114 0.083
0.249 0.221 0.066 0.015 0.247 0.054 0.044 0.154 0.755 0.471
0.148 0.291 0.419 0.008 0.025 0.206 0.218 0.323 0.447 0.494
0.092 0.169 0.359 0.148 0.235 0.426 0.539 0.423 0.261 0.633
0.550 0.190 0.601 0.242 0.199 0.316 0.839 0.792 0.258 0.459

True risk factors:
1.000 1.000 1.000 0.104 1.000 1.000 1.000 1.000 0.864 0.384
1.000 1.000 1.000 0.200 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 0.080 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 0.000 0.280 1.000 1.000 1.000 1.000 1.000
1.000 1.000 0.024 1.000 0.544 1.000 1.000 1.000 1.000 1.000
1.000 0.024 0.384 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 0.624 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.427 0.414 0.371 0.449 0.560 0.002 0.001 0.261 0.462 0.910
0.702 0.005 0.392 0.000 0.060 0.000 0.001 0.001 0.679 0.590
0.047 0.005 0.022 0.228 0.000 0.181 0.003 0.179 0.100 0.036
0.031 0.003 0.041 0.000 0.000 0.004 0.000 0.007 0.035 0.790
0.126 0.032 0.757 0.001 0.002 0.170 0.022 0.007 0.228 0.778
0.205 0.134 0.000 0.009 0.012 0.199 0.002 0.693 0.482 0.301
0.220 0.029 0.010 0.002 0.593 0.036 0.026 0.891 0.915 0.893
0.079 0.231 0.297 0.006 0.148 0.906 0.716 0.651 0.636 0.673
0.049 0.375 0.802 0.236 0.483 0.114 0.332 0.535 0.339 0.847
0.918 0.276 0.859 0.467 0.071 0.095 0.994 0.604 0.413 0.322

True risk factors:
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.978 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.326 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 0.870 0.304 0.196 0.109
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.072 1.000
1.000 0.543 1.000 1.000 1.000 1.000 1.000 1.000 0.181 1.000
1.000 0.109 1.000 1.000 1.000 1.000 1.000 1.000 0.529 1.000
1.000 0.000 0.109 0.761 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 0.348 1.000 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.435 0.382 0.480 0.539 0.435 0.210 0.358 0.378 0.607 0.406
0.513 0.421 0.365 0.277 0.388 0.423 0.327 0.262 0.453 0.483
0.449 0.354 0.452 0.326 0.339 0.305 0.359 0.330 0.296 0.406
0.341 0.320 0.268 0.326 0.227 0.173 0.194 0.207 0.329 0.529
0.468 0.370 0.490 0.379 0.416 0.289 0.213 0.322 0.242 0.401
0.420 0.371 0.218 0.177 0.248 0.141 0.295 0.491 0.301 0.256
0.495 0.484 0.356 0.262 0.329 0.331 0.266 0.358 0.573 0.438
0.410 0.374 0.466 0.220 0.270 0.289 0.327 0.438 0.500 0.420
0.375 0.336 0.434 0.380 0.394 0.445 0.572 0.442 0.481 0.483
0.512 0.418 0.569 0.418 0.487 0.514 0.508 0.574 0.468 0.567

True risk factors:
0.000 0.043 0.085 0.103 0.145 0.145 0.188 0.145 0.167 0.081
0.043 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.107 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.338 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
